strain,orien,roundness,aspect,size,tilt,nearest_grain,ferrite_bainite,size4,division
2.0,0.0,0.363,0.6759999999999999,0.5651477394090424,16.736,15.2643,0.0,0.0800996796012816,85.8267716535433
2.0,2.0,0.358,0.7340000000000001,0.7475970096119617,7.640999999999992,24.0208,0.0,0.3203987184051264,57.14285714285715
1.0,1.0,0.6509999999999999,0.5670000000000001,0.4093983624065504,75.941,31.3209,0.0,0.0,100.0
1.0,3.0,0.399,0.763,1.0145959416162338,67.222,18.0278,0.0,0.5695977216091136,43.859649122807035
3.0,2.0,0.276,0.632,2.4563901744393024,34.770999999999994,25.0599,1.0,1.8867924528301887,23.18840579710145
3.0,2.0,0.453,0.424,0.800996796012816,10.505999999999998,25.0599,1.0,0.7297970808116768,8.888888888888888
2.0,1.0,0.368,0.44,1.998042007831969,54.126999999999995,22.561,0.0,1.0323958704165184,48.329621380846326
2.0,3.0,0.659,0.7559999999999999,0.3248487006051976,26.289,16.5529,0.0,0.1512993948024208,53.42465753424658
3.0,0.0,0.551,0.982,0.3604485582057672,48.837,51.0882,0.0,0.0266998932004272,92.5925925925926
2.0,0.0,0.501,0.338,0.4316482734069064,42.332,19.105,0.0,0.0,100.0
2.0,0.0,0.213,0.575,2.4786400854396584,72.218,23.7697,1.0,1.174795300818797,52.60323159784559
2.0,2.0,0.725,0.8320000000000001,0.4138483446066216,31.344,15.2643,1.0,0.1512993948024208,63.44086021505376
2.0,3.0,0.355,0.264,0.8899964400142399,5.478000000000009,28.0,0.0,0.3292986828052689,62.99999999999999
1.0,3.0,0.772,0.674,0.3737985048059809,79.96300000000002,15.2971,0.0,0.0,100.0
2.0,0.0,0.294,0.59,0.9923460306158776,43.652,23.1948,1.0,0.0355998576005696,96.41255605381167
2.0,0.0,0.412,0.583,1.3572445710217158,57.349,17.72,1.0,0.4093983624065504,69.83606557377047
3.0,2.0,0.472,0.885,0.3203987184051264,64.58,11.7047,1.0,0.1957992168031328,38.888888888888886
2.0,1.0,0.259,0.483,1.201495194019224,1.2479999999999905,18.0278,0.0,0.5072979708081169,57.77777777777778
2.0,0.0,0.696,0.65,0.823246707013172,4.651999999999988,15.5242,1.0,0.3381986472054112,58.918918918918926
3.0,1.0,0.424,0.727,1.2059451762192952,36.39500000000001,18.3848,1.0,0.5339978640085441,55.71955719557194
1.0,1.0,0.401,0.936,0.6363474546101816,33.43600000000001,15.2643,0.0,0.10679957280170882,83.2167832167832
3.0,2.0,0.608,0.5720000000000001,1.3928444286222856,12.22999999999999,11.7047,1.0,1.0768956924172306,22.68370607028753
1.0,1.0,0.8640000000000001,0.862,0.3159487362050552,53.692,15.2643,0.0,0.1512993948024208,52.11267605633803
1.0,3.0,0.517,0.394,0.5695977216091136,34.044000000000004,19.6469,0.0,0.1512993948024208,73.4375
2.0,2.0,0.595,0.532,0.9923460306158776,43.38800000000001,15.2643,1.0,0.6496974012103952,34.52914798206278
1.0,3.0,0.643,0.546,0.5384478462086153,43.701,15.2971,0.0,0.08899964400142403,83.4710743801653
2.0,3.0,0.389,0.422,0.8365966536133858,31.261,24.0832,1.0,0.08899964400142403,89.36170212765957
2.0,0.0,0.478,0.924,0.5206479174083304,59.516999999999996,10.6301,0.0,0.0355998576005696,93.16239316239314
2.0,1.0,0.644,0.715,0.5651477394090424,50.089,18.0278,1.0,0.10679957280170882,81.1023622047244
2.0,0.0,0.385,0.235,0.6051975792096832,35.73,24.0416,1.0,0.0355998576005696,94.11764705882355
3.0,2.0,0.473,0.395,0.4850480598077608,6.455999999999987,14.7648,1.0,0.06229975080099681,87.1559633027523
2.0,3.0,0.311,0.273,2.2427910288358848,8.825999999999992,18.3848,1.0,1.1302954788180848,49.60317460317461
2.0,0.0,0.5870000000000001,0.424,0.3159487362050552,23.251,10.6301,0.0,0.0177999288002848,94.3661971830986
2.0,3.0,0.221,0.405,1.8734425062299755,18.519,50.04,0.0,1.0412958348166608,44.41805225653208
2.0,3.0,0.726,0.5579999999999999,0.4494482022071912,69.541,15.6205,0.0,0.0088999644001424,98.01980198019804
3.0,1.0,0.685,0.523,0.3025987896048416,59.959,16.0,1.0,0.08899964400142403,70.58823529411764
2.0,0.0,0.484,0.382,0.5428978284086865,67.694,19.105,0.0,0.0088999644001424,98.36065573770493
2.0,1.0,0.442,0.5579999999999999,0.6541473834104664,37.062,29.0172,1.0,0.2491990032039872,61.904761904761905
3.0,1.0,0.442,0.303,0.6941972232111072,61.726000000000006,16.0,1.0,0.044499822000712015,93.58974358974359
2.0,3.0,0.7120000000000001,0.701,0.6585973656105377,73.585,21.4009,1.0,0.2046991812032752,68.91891891891893
2.0,2.0,0.532,0.376,0.4093983624065504,18.941000000000006,10.7703,0.0,0.26699893200427205,34.78260869565216
1.0,3.0,0.254,0.8390000000000001,1.5930936276254897,22.847,24.0208,1.0,0.7742969028123888,51.396648044692746
1.0,1.0,0.518,0.619,1.241545033819865,54.058,21.0238,0.0,0.7831968672125312,36.917562724014346
2.0,2.0,0.469,0.647,2.4118903524385904,17.912,17.088,1.0,1.6731933072267715,30.627306273062715
2.0,1.0,0.555,0.333,0.5517977928088288,30.041,17.088,1.0,0.11569953720185122,79.03225806451613
2.0,0.0,0.306,0.4370000000000001,1.201495194019224,20.99700000000001,24.1661,0.0,0.6852972588109648,42.96296296296296
2.0,1.0,0.482,0.461,0.6941972232111072,57.323,19.105,0.0,0.0,100.0
2.0,3.0,0.39,0.6829999999999999,0.8632965468138128,37.608,24.6982,1.0,0.2758988964044144,68.04123711340206
3.0,1.0,0.353,0.872,1.1614453542185834,55.13399999999999,15.1327,1.0,0.4627981488074049,60.15325670498085
1.0,1.0,0.728,0.487,0.5606977572089712,44.371,16.7631,0.0,0.10679957280170882,80.95238095238095
3.0,3.0,0.6409999999999999,0.7020000000000001,0.9834460662157352,64.673,15.2971,1.0,0.5517977928088288,43.891402714932134
3.0,3.0,0.701,0.903,0.4583481666073337,47.855,17.4642,1.0,0.08899964400142403,80.58252427184465
2.0,2.0,0.404,0.312,0.4939480242079032,8.585000000000008,16.0,0.0,0.1690993236027056,65.76576576576576
2.0,2.0,0.289,0.255,0.511747953008188,19.583,10.7703,0.0,0.10679957280170882,79.13043478260869
2.0,2.0,0.818,0.765,0.4138483446066216,22.375,25.0,0.0,0.0,100.0
1.0,0.0,0.551,0.508,0.3604485582057672,49.202,11.1803,1.0,0.0355998576005696,90.12345679012344
2.0,2.0,0.493,0.64,0.7742969028123888,52.872,11.4018,0.0,0.4716981132075472,39.08045977011495
2.0,3.0,0.64,0.6509999999999999,3.0126379494482025,77.314,25.02,1.0,2.2338910644357424,25.849335302806487
2.0,2.0,0.34600000000000003,0.495,0.7164471342114632,9.988,13.6015,0.0,0.3292986828052689,54.03726708074532
1.0,3.0,0.324,0.197,0.4939480242079032,7.50800000000001,18.9737,0.0,0.0711997152011392,85.58558558558559
1.0,2.0,0.498,0.595,0.930046279814881,21.379999999999995,23.4307,1.0,0.3559985760056961,61.72248803827751
2.0,1.0,0.6409999999999999,0.6629999999999999,0.3159487362050552,49.13900000000001,24.1661,0.0,0.0177999288002848,94.3661971830986
2.0,2.0,0.313,0.183,0.4138483446066216,13.897999999999994,13.6015,0.0,0.05339978640085441,87.09677419354837
1.0,0.0,0.643,0.7040000000000001,0.5384478462086153,44.255,11.1803,1.0,0.0800996796012816,85.12396694214875
1.0,3.0,0.599,0.413,0.4227483090067641,7.414,17.72,1.0,0.2046991812032752,51.57894736842106
1.0,0.0,0.5760000000000001,0.453,0.3915984336062656,7.7390000000000025,13.1529,1.0,0.0800996796012816,79.54545454545455
1.0,2.0,0.466,0.45,0.7876468494126024,11.063999999999993,13.1529,1.0,0.5161979352082592,34.4632768361582
2.0,2.0,0.493,0.333,0.4983980064079744,17.12100000000001,11.4018,0.0,0.29369882520469925,41.07142857142856
3.0,0.0,0.219,0.101,1.3572445710217158,32.964,41.1947,0.0,0.0177999288002848,98.68852459016394
3.0,3.0,0.75,0.909,0.3248487006051976,25.451,17.4642,0.0,0.0,100.0
3.0,1.0,0.393,0.7140000000000001,3.155037379850481,19.34899999999999,20.5913,1.0,1.913492346030616,39.35119887165022
0.0,3.0,0.426,0.425,0.6719473122107512,5.877999999999999,18.6815,0.0,0.17799928800284806,73.50993377483444
1.0,3.0,0.556,0.44,0.5873976504093985,39.774,15.5563,1.0,0.05339978640085441,90.9090909090909
3.0,1.0,0.578,0.65,0.867746529013884,36.13200000000001,21.0238,0.0,0.5962976148095408,31.282051282051288
2.0,1.0,0.289,0.64,0.9745461018155928,80.53399999999998,15.1327,0.0,0.5962976148095408,38.81278538812785
2.0,2.0,0.304,0.695,0.7030971876112497,7.072000000000003,24.0208,0.0,0.5250978996084016,25.31645569620254
2.0,3.0,0.6779999999999999,0.512,1.1124955500178,7.533999999999992,15.1327,0.0,0.489498042007832,56.0
1.0,2.0,0.647,0.652,0.7342470630117479,51.81399999999999,18.4391,0.0,0.3915984336062656,46.66666666666666
2.0,2.0,0.524,0.409,0.44499822000712,61.393,14.3178,0.0,0.0711997152011392,84.0
1.0,3.0,0.314,0.386,0.5695977216091136,3.899,17.72,1.0,0.1957992168031328,65.625
0.0,3.0,0.701,0.8009999999999999,0.5473478106087577,18.015999999999988,23.3452,1.0,0.08899964400142403,83.73983739837401
2.0,3.0,0.3670000000000001,0.314,0.9344962620149522,69.244,28.2312,0.0,0.0177999288002848,98.09523809523809
3.0,1.0,0.507,0.494,1.3616945532217872,69.68,22.8473,0.0,0.7920968316126736,41.83006535947712
2.0,1.0,0.307,0.613,1.5930936276254897,53.489,25.02,0.0,0.7119971520113921,55.3072625698324
1.0,2.0,0.248,0.45,3.088287646849413,43.937,23.4307,1.0,1.9757920968316127,36.02305475504322
3.0,2.0,0.472,0.364,0.3203987184051264,88.809,25.807,0.0,0.0,100.0
2.0,1.0,0.581,0.385,0.6986472054111784,54.023,21.4709,0.0,0.0266998932004272,96.17834394904459
1.0,1.0,0.32,0.589,1.5797436810252763,50.99799999999999,25.2982,0.0,0.4805980776076896,69.5774647887324
3.0,3.0,0.311,0.858,1.1080455678177288,69.73100000000001,25.0,0.0,0.5606977572089712,49.39759036144578
3.0,1.0,0.555,0.669,0.5517977928088288,8.831,22.8254,0.0,0.1690993236027056,69.35483870967742
2.0,2.0,0.418,0.303,0.8454966180135282,4.689999999999999,14.3178,0.0,0.3203987184051264,62.10526315789475
0.0,2.0,0.698,0.939,0.7831968672125312,83.23700000000002,25.5539,0.0,0.3470986116055536,55.68181818181818
1.0,2.0,0.44,0.287,0.3737985048059809,22.32800000000001,29.4279,0.0,0.0,100.0
1.0,2.0,0.5670000000000001,0.378,0.5562477750089,57.608,39.4081,0.0,0.0,100.0
2.0,2.0,0.188,0.804,1.5930936276254897,83.464,18.4391,1.0,0.5784976860092561,63.687150837988824
2.0,1.0,0.5489999999999999,0.442,0.4983980064079744,15.588,22.2036,0.0,0.0266998932004272,94.64285714285714
3.0,1.0,0.48,0.66,3.2084371662513362,28.484,24.4131,0.0,1.931292274830901,39.805825242718456
2.0,3.0,0.488,0.594,1.7844428622285515,27.132000000000005,29.8329,0.0,1.174795300818797,34.16458852867831
1.0,2.0,0.466,0.402,0.6229975080099681,35.120000000000005,22.3607,1.0,0.2758988964044144,55.714285714285715
3.0,3.0,0.444,0.841,1.5263438946244217,58.679,19.2354,0.0,0.18689925240299046,87.75510204081633
3.0,1.0,0.536,0.607,0.3559985760056961,12.127,26.4764,0.0,0.0711997152011392,80.0
3.0,1.0,0.7040000000000001,0.523,0.4182983268066929,11.91,11.0,0.0,0.1512993948024208,63.829787234042556
3.0,1.0,0.654,0.679,0.7208971164115344,52.202,16.0,0.0,0.3826984692061233,46.91358024691357
0.0,3.0,0.486,0.5720000000000001,2.0113919544321828,58.02800000000001,24.3516,0.0,1.2192951228195088,39.380530973451336
3.0,1.0,0.365,0.708,0.7297970808116768,39.06399999999999,25.807,0.0,0.23139907440370244,68.29268292682926
3.0,3.0,0.755,0.887,0.3114987540049841,65.687,16.1555,0.0,0.0355998576005696,88.57142857142858
2.0,3.0,0.496,0.604,0.4627981488074049,70.976,25.7099,0.0,0.2580989676041296,44.23076923076924
1.0,3.0,0.413,0.52,0.4049483802064792,44.60499999999999,18.1108,0.0,0.0800996796012816,80.21978021978022
2.0,3.0,0.315,0.7709999999999999,3.2173371306514778,51.508,28.2843,0.0,1.5485938056247777,51.867219917012456
3.0,3.0,0.445,0.426,2.7678889284442865,40.577,23.7697,0.0,1.8066927732289075,34.726688102893874
3.0,1.0,0.5429999999999999,0.447,0.4182983268066929,28.326,25.6125,0.0,0.0355998576005696,91.48936170212768
1.0,3.0,0.317,0.381,0.5784976860092561,47.12100000000001,22.2036,0.0,0.0355998576005696,93.84615384615385
3.0,1.0,0.55,0.5539999999999999,0.489498042007832,65.138,8.2462,0.0,0.3826984692061233,21.818181818181802
3.0,1.0,0.581,0.667,0.4227483090067641,60.392,16.2788,0.0,0.0355998576005696,91.57894736842104
2.0,3.0,0.691,0.5529999999999999,0.3559985760056961,17.693000000000012,13.1529,0.0,0.10679957280170882,70.0
3.0,1.0,0.7979999999999999,0.825,0.3693485226059096,21.372,8.2462,0.0,0.3381986472054112,8.433734939759034
1.0,0.0,0.5,0.705,0.6941972232111072,34.86099999999999,11.1803,0.0,0.2402990388038448,65.38461538461539
2.0,3.0,0.387,0.58,1.0679957280170882,14.184,13.1529,0.0,0.44499822000712,58.33333333333334
3.0,2.0,0.509,0.579,0.6630473478106089,46.50899999999999,24.0832,0.0,0.3737985048059809,43.624161073825505
3.0,2.0,0.227,0.606,2.4385902456390176,33.369,31.305,0.0,1.4862940548237809,39.05109489051095
1.0,0.0,0.534,0.455,0.5072979708081169,13.179000000000002,11.1803,0.0,0.2580989676041296,49.12280701754387
3.0,1.0,0.698,0.594,0.4316482734069064,6.886,19.9249,0.0,0.23139907440370244,46.39175257731957
3.0,3.0,0.403,0.339,0.7208971164115344,24.92,25.0799,0.0,0.21359914560341764,70.37037037037038
2.0,2.0,0.647,0.69,0.4983980064079744,0.718,7.0,0.0,0.1690993236027056,66.07142857142857
3.0,1.0,0.578,0.616,0.9878960484158064,47.755,16.2788,0.0,0.21359914560341764,78.37837837837837
2.0,3.0,0.208,0.659,2.1181915272338916,8.376000000000005,19.6977,0.0,1.0857956568173728,48.739495798319346
1.0,1.0,0.6779999999999999,0.846,0.7475970096119617,25.02799999999999,12.083,1.0,0.6674973300106801,10.714285714285708
2.0,1.0,0.528,0.8109999999999999,0.5250978996084016,48.643,18.1108,0.0,0.17799928800284806,66.10169491525423
2.0,2.0,0.447,0.192,0.489498042007832,2.396999999999992,7.0,0.0,0.1690993236027056,65.45454545454545
3.0,1.0,0.483,0.626,0.3515485938056249,44.225,18.9737,0.0,0.06229975080099681,82.27848101265823
2.0,3.0,0.316,0.561,1.5619437522249913,53.236,28.6356,1.0,0.2758988964044144,82.33618233618233
3.0,0.0,0.4370000000000001,0.879,1.241545033819865,37.621,25.2982,1.0,0.6585973656105377,46.95340501792115
2.0,3.0,0.158,0.675,2.162691349234604,1.9,15.8114,0.0,1.0145959416162338,53.086419753086425
1.0,3.0,0.503,0.394,1.4818440726237097,27.96700000000001,23.7697,0.0,0.06229975080099681,95.7957957957958
2.0,2.0,0.62,0.493,2.1315414738341047,6.608,15.5242,0.0,1.3349946600213602,37.369519832985375
2.0,3.0,0.22,0.8340000000000001,2.48309006763973,4.8489999999999895,29.2746,1.0,0.9878960484158064,60.215053763440864
3.0,2.0,0.684,0.836,0.489498042007832,12.675,18.9737,0.0,0.0266998932004272,94.54545454545456
2.0,3.0,0.374,0.215,0.5161979352082592,0.792,17.1172,0.0,0.2580989676041296,50.0
1.0,1.0,0.5479999999999999,0.4270000000000001,0.4494482022071912,44.066,21.0238,0.0,0.10679957280170882,76.23762376237623
2.0,3.0,0.5489999999999999,0.4320000000000001,0.6051975792096832,12.923,15.1327,0.0,0.2491990032039872,58.82352941176471
2.0,1.0,0.426,0.462,1.6197935208259169,8.66,18.6815,1.0,1.1124955500178,31.318681318681318
2.0,1.0,0.5660000000000001,0.505,0.3559985760056961,55.997,15.0,0.0,0.0,100.0
1.0,1.0,0.389,0.667,1.1169455322178712,12.892,12.083,0.0,0.9522961908152368,14.741035856573706
1.0,3.0,0.546,0.493,0.8276966892132432,86.295,26.0192,0.0,0.0177999288002848,97.8494623655914
2.0,3.0,0.48,0.318,0.4271982912068353,59.37300000000001,26.0192,0.0,0.0,100.0
1.0,2.0,0.471,0.685,2.4741901032395877,29.076999999999998,24.0832,0.0,1.521893912424351,38.48920863309353
2.0,1.0,0.6709999999999999,0.7829999999999999,0.9211463154147386,58.292,25.0799,0.0,0.5606977572089712,39.1304347826087
1.0,1.0,0.494,0.431,0.5384478462086153,49.277,18.2483,0.0,0.1423994304022784,73.55371900826447
1.0,3.0,0.6659999999999999,0.633,0.9255962976148098,67.436,42.107,0.0,0.6229975080099681,32.69230769230769
3.0,3.0,0.556,0.374,0.3248487006051976,10.606,25.2982,0.0,0.0177999288002848,94.52054794520548
2.0,3.0,0.531,0.6829999999999999,0.400498398006408,63.5,20.2485,0.0,0.0266998932004272,93.33333333333331
2.0,3.0,0.439,0.328,0.8855464578141689,46.956,15.1327,0.0,0.11569953720185122,86.93467336683419
2.0,1.0,0.355,0.311,0.5918476326094696,35.17099999999999,8.0623,0.0,0.044499822000712015,92.48120300751879
3.0,1.0,0.513,0.953,0.6496974012103952,60.226000000000006,27.074,0.0,0.17799928800284806,72.60273972602741
2.0,3.0,0.448,0.541,1.8823424706301173,42.163,20.0,1.0,1.1035955856176576,41.37115839243498
2.0,1.0,0.584,0.755,1.1658953364186546,21.584000000000003,23.7697,0.0,0.11569953720185122,90.07633587786259
3.0,2.0,0.369,0.199,0.8588465646137416,59.097,24.0832,0.0,0.0177999288002848,97.92746113989638
2.0,1.0,0.404,0.401,0.3159487362050552,46.91,8.0623,0.0,0.06229975080099681,80.28169014084506
1.0,2.0,0.552,0.546,0.4316482734069064,86.98,17.8045,0.0,0.0355998576005696,91.75257731958763
0.0,3.0,0.14,0.457,4.850480598077608,40.372,29.0172,1.0,3.8714845140619447,20.183486238532094
1.0,1.0,0.411,0.524,1.8689925240299043,56.109,21.0238,0.0,0.1957992168031328,89.5238095238095
1.0,1.0,0.243,0.348,3.96493414026344,24.583,29.0172,1.0,1.6553933784264865,58.249158249158256
0.0,2.0,0.624,0.75,0.511747953008188,59.457,24.0832,0.0,0.3114987540049841,39.130434782608674
2.0,1.0,0.565,0.716,0.3693485226059096,67.483,19.2354,0.0,0.06229975080099681,83.13253012048195
1.0,1.0,0.545,0.716,0.4049483802064792,85.51700000000002,13.9284,0.0,0.06229975080099681,84.61538461538461
1.0,1.0,0.604,0.8340000000000001,0.9967960128159488,60.556,15.5242,0.0,0.2758988964044144,72.32142857142857
2.0,1.0,0.509,0.715,0.3515485938056249,40.975,16.6433,0.0,0.0177999288002848,94.93670886075951
1.0,1.0,0.6890000000000001,0.487,0.511747953008188,24.699,15.5242,0.0,0.0355998576005696,93.04347826086956
0.0,1.0,0.612,0.409,0.4316482734069064,10.06,25.318,0.0,0.21359914560341764,50.51546391752576
2.0,3.0,0.73,0.5589999999999999,0.3693485226059096,8.273,18.3848,0.0,0.0177999288002848,95.18072289156626
0.0,2.0,0.5429999999999999,0.71,0.4182983268066929,35.439,22.0227,0.0,0.1423994304022784,65.95744680851064
3.0,1.0,0.276,0.7140000000000001,2.5898896404414384,47.369,22.8035,0.0,0.4360982556069776,83.16151202749141
3.0,1.0,0.462,0.35700000000000004,0.4138483446066216,25.186,22.8035,0.0,0.0,100.0
2.0,1.0,0.463,0.312,1.913492346030616,62.59,27.7308,0.0,1.3082947668209328,31.627906976744185
1.0,1.0,0.334,0.242,0.4583481666073337,26.451,28.2843,0.0,0.0177999288002848,96.11650485436891
2.0,3.0,0.446,0.653,0.6363474546101816,71.172,18.3848,0.0,0.3470986116055536,45.45454545454546
0.0,3.0,0.363,0.847,2.812388750444999,27.262,22.0227,0.0,0.8276966892132432,70.56962025316456
0.0,1.0,0.623,0.6890000000000001,0.3915984336062656,10.033,13.9284,0.0,0.21359914560341764,45.45454545454545
2.0,3.0,0.614,0.732,0.9211463154147386,86.117,14.3178,0.0,0.05339978640085441,94.20289855072464
2.0,3.0,0.473,0.652,0.6674973300106801,51.874,14.3178,0.0,0.044499822000712015,93.33333333333331
1.0,3.0,0.603,0.606,0.5918476326094696,33.206,14.0357,0.0,0.1957992168031328,66.9172932330827
0.0,1.0,0.53,0.588,0.689747241011036,40.404,15.8114,1.0,0.4093983624065504,40.645161290322584
2.0,3.0,0.5479999999999999,0.5329999999999999,0.7208971164115344,40.552,14.0357,0.0,0.3648985404058384,49.382716049382715
0.0,3.0,0.297,0.595,0.5250978996084016,55.822,24.0832,0.0,0.0177999288002848,96.61016949152544
0.0,2.0,0.338,0.474,1.3750444998220008,55.81,37.1214,0.0,0.3292986828052689,76.05177993527508
2.0,3.0,0.14800000000000002,0.449,6.848522605909578,56.549,33.9559,1.0,2.7678889284442865,59.58414554905783
3.0,3.0,0.448,0.42,0.5384478462086153,57.074,14.1421,0.0,0.0088999644001424,98.34710743801655
2.0,3.0,0.315,0.443,1.7844428622285515,39.46199999999999,17.8045,1.0,0.0355998576005696,98.00498753117209
3.0,3.0,0.6,0.758,0.3426486294054824,46.03200000000001,14.1421,0.0,0.0266998932004272,92.20779220779221
0.0,1.0,0.556,0.674,1.2593449626201498,69.68,13.6015,1.0,0.5339978640085441,57.597173144876315
1.0,3.0,0.6829999999999999,0.507,0.3159487362050552,50.047,37.108,0.0,0.0,100.0
1.0,1.0,0.14400000000000002,0.601,3.653435386258456,43.963,24.0832,1.0,1.7888928444286225,51.03532277710111
1.0,2.0,0.355,0.69,0.9433962264150944,51.333,23.3452,1.0,0.26699893200427205,71.69811320754717
2.0,1.0,0.53,0.585,0.4138483446066216,15.764,21.0238,0.0,0.13349946600213602,67.74193548387096
0.0,1.0,0.524,0.5429999999999999,0.3292986828052689,50.74500000000001,9.4868,0.0,0.1957992168031328,40.54054054054056
2.0,0.0,0.28300000000000003,0.453,1.913492346030616,5.111999999999996,24.0832,0.0,0.978996084015664,48.83720930232558
1.0,3.0,0.611,0.5329999999999999,0.3782484870060521,29.232,21.3776,0.0,0.2491990032039872,34.11764705882355
3.0,2.0,0.495,0.348,0.3114987540049841,67.03,37.1618,0.0,0.0177999288002848,94.28571428571428
1.0,2.0,0.358,0.871,0.8588465646137416,52.965,26.0192,0.0,0.2758988964044144,67.87564766839378
2.0,3.0,0.275,0.425,1.241545033819865,63.232,19.2094,0.0,0.10679957280170882,91.39784946236557
1.0,1.0,0.361,0.7040000000000001,1.1080455678177288,39.905,28.4429,0.0,0.5428978284086865,51.00401606425702
0.0,1.0,0.581,0.398,0.8855464578141689,17.192000000000007,9.4868,0.0,0.5873976504093985,33.6683417085427
1.0,1.0,0.5379999999999999,0.381,0.3070487718049128,8.39,21.0238,0.0,0.0088999644001424,97.10144927536231
0.0,3.0,0.491,0.5660000000000001,0.7520469918120329,23.051,24.0832,1.0,0.3025987896048416,59.76331360946746
0.0,2.0,0.514,0.389,0.4360982556069776,7.6320000000000014,21.6333,0.0,0.0266998932004272,93.87755102040815
1.0,3.0,0.519,0.444,2.6121395514417944,10.109,27.6586,1.0,2.3139907440370244,11.41396933560476
0.0,1.0,0.64,0.764,0.8098967604129584,58.452,19.4165,0.0,0.2847988608045568,64.83516483516485
1.0,3.0,0.555,0.758,1.9668921324314703,0.7479999999999905,27.6586,1.0,1.1035955856176576,43.891402714932134
1.0,0.0,0.602,0.7090000000000001,0.3292986828052689,3.132,37.1214,0.0,0.0355998576005696,89.18918918918921
1.0,1.0,0.499,0.818,0.7297970808116768,68.292,22.6716,0.0,0.2580989676041296,64.63414634146339
1.0,2.0,0.362,0.5529999999999999,1.5530437878248489,27.42099999999999,15.2643,1.0,0.3737985048059809,75.93123209169053
0.0,0.0,0.321,0.852,0.978996084015664,81.399,21.4709,0.0,0.3826984692061233,60.9090909090909
0.0,1.0,0.462,0.275,0.5028479886080457,15.680000000000007,12.2066,0.0,0.3737985048059809,25.66371681415927
1.0,1.0,0.469,0.84,0.3114987540049841,16.512999999999998,14.1421,0.0,0.10679957280170882,65.71428571428572
1.0,1.0,0.409,0.603,0.3470986116055536,74.80199999999998,18.9737,1.0,0.0177999288002848,94.87179487179488
0.0,2.0,0.509,0.503,1.3216447134211466,22.329,19.7231,0.0,0.8810964756140977,33.33333333333334
1.0,2.0,0.499,0.515,1.2593449626201498,30.7,15.2643,1.0,0.6140975436098256,51.23674911660778
0.0,1.0,0.7120000000000001,0.716,0.4761480954076184,30.91,14.1421,1.0,0.1690993236027056,64.48598130841121
0.0,2.0,0.418,0.542,0.6185475258098969,2.6829999999999927,19.105,0.0,0.2046991812032752,66.9064748201439
1.0,1.0,0.59,0.451,0.6229975080099681,81.78699999999998,14.1421,0.0,0.0266998932004272,95.71428571428572
1.0,2.0,0.6559999999999999,0.443,0.3381986472054112,63.149,13.0384,0.0,0.0711997152011392,78.94736842105263
0.0,1.0,0.475,0.451,1.3260946956212178,27.225,12.2066,0.0,0.8098967604129584,38.92617449664431
0.0,2.0,0.741,0.769,0.3426486294054824,70.987,22.6716,0.0,0.0088999644001424,97.40259740259741
1.0,0.0,0.493,0.602,0.7475970096119617,31.01599999999999,27.4591,1.0,0.3559985760056961,52.38095238095239
0.0,1.0,0.613,0.726,0.5384478462086153,27.479,13.6015,1.0,0.1690993236027056,68.59504132231405
1.0,1.0,0.44,0.382,0.3559985760056961,26.473000000000006,15.2643,0.0,0.0711997152011392,80.0
0.0,1.0,0.653,0.794,0.8499466002135994,40.51300000000001,14.1421,1.0,0.0800996796012816,90.57591623036647
1.0,1.0,0.622,0.52,0.7787468850124599,35.99100000000001,24.5153,0.0,0.21359914560341764,72.57142857142857
1.0,1.0,0.606,0.915,0.3960484158063368,24.178,15.8114,0.0,0.23139907440370244,41.57303370786516
1.0,3.0,0.423,0.698,1.735493058027768,83.465,31.0161,0.0,0.3915984336062656,77.43589743589743
1.0,2.0,0.597,0.404,0.3693485226059096,23.288,13.0384,0.0,0.10679957280170882,71.08433734939759
1.0,2.0,0.341,0.644,1.3260946956212178,69.8,14.3178,1.0,0.4983980064079744,62.416107382550344
1.0,2.0,0.5589999999999999,0.657,0.400498398006408,9.159,10.8167,1.0,0.1690993236027056,57.77777777777778
1.0,3.0,0.78,0.5710000000000001,0.6096475614097544,43.06800000000001,13.6015,0.0,0.1512993948024208,75.18248175182481
1.0,3.0,0.453,0.504,0.5517977928088288,86.927,17.72,0.0,0.0177999288002848,96.77419354838709
1.0,3.0,0.602,0.655,0.4538981844072624,70.828,23.0217,0.0,0.18689925240299046,58.82352941176469
1.0,1.0,0.5760000000000001,0.604,0.489498042007832,78.446,13.3417,0.0,0.1512993948024208,69.0909090909091
2.0,1.0,0.6559999999999999,0.7759999999999999,0.5384478462086153,29.449,24.7588,0.0,0.0355998576005696,93.38842975206612
0.0,1.0,0.23,0.391,2.331790672837309,6.781000000000006,24.0416,0.0,1.3349946600213602,42.74809160305343
0.0,1.0,0.7659999999999999,0.542,0.3381986472054112,49.466,15.2643,0.0,0.0177999288002848,94.73684210526315
1.0,3.0,0.59,0.516,0.5606977572089712,3.091,13.6015,0.0,0.26699893200427205,52.380952380952365
1.0,2.0,0.841,0.665,0.3470986116055536,76.796,19.105,0.0,0.0088999644001424,97.43589743589745
1.0,1.0,0.415,0.738,2.4608401566393736,41.333,26.4008,1.0,1.7443930224279105,29.11392405063292
0.0,1.0,0.629,0.505,0.4271982912068353,43.802,21.095,0.0,0.0088999644001424,97.91666666666669
